Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
27104438,01/08/2014 05:32:49 PM,01/21/2014 02:23:09 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10007,57 MURRAY STREET,MURRAY STREET,CHURCH STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,01/22/2014 05:32:49 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 02:23:09 PM,01 MANHATTAN,MANHATTAN,981548,199486,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71421931784002,-74.00974671219811,"(40.71421931784002, -74.00974671219811)"
27098556,01/08/2014 12:36:18 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10022,226 51,51,,,,,,NEW YORK,,N/A,Open,02/22/2014 12:36:18 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/08/2014 12:45:57 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
27090150,01/08/2014 12:31:14 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10036,121 WEST 41 STREET,WEST 41 STREET,AVENUE OF THE AMERICAS,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Open,02/22/2014 12:31:14 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/08/2014 12:44:53 PM,05 MANHATTAN,MANHATTAN,988288,214174,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75453375036378,-73.98542522459776,"(40.75453375036378, -73.98542522459776)"
27103080,01/08/2014 11:24:34 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,1605 BROADWAY,BROADWAY,WEST 48 STREET,WEST 49 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/22/2014 11:24:34 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 02:22:02 PM,05 MANHATTAN,MANHATTAN,988498,216345,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760492492611064,-73.98466587795114,"(40.760492492611064, -73.98466587795114)"
27078414,01/08/2014 01:38:20 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10032,4087 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/22/2014 01:38:20 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/08/2014 12:15:28 PM,12 MANHATTAN,MANHATTAN,1001137,246863,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84424090362248,-73.93896578622551,"(40.84424090362248, -73.93896578622551)"
27076757,01/07/2014 10:39:10 PM,01/21/2014 02:11:16 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,90 RIVINGTON STREET,RIVINGTON STREET,ORCHARD STREET,LUDLOW STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/21/2014 10:39:10 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 02:11:16 PM,03 MANHATTAN,MANHATTAN,987350,201674,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720224722473546,-73.98881660606764,"(40.720224722473546, -73.98881660606764)"
27076752,01/07/2014 09:46:06 PM,01/08/2014 12:12:58 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,90 RIVINGTON STREET,RIVINGTON STREET,ORCHARD STREET,LUDLOW STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/21/2014 09:46:06 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,01/08/2014 12:12:58 PM,03 MANHATTAN,MANHATTAN,987350,201674,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720224722473546,-73.98881660606764,"(40.720224722473546, -73.98881660606764)"
27084755,01/07/2014 04:44:46 PM,01/21/2014 02:06:52 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10010,22 WEST 23 STREET,WEST 23 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,01/21/2014 04:44:46 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 02:06:52 PM,05 MANHATTAN,MANHATTAN,986873,209587,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.741944122663256,-73.99053432098896,"(40.741944122663256, -73.99053432098896)"
27069855,01/06/2014 08:28:55 PM,01/21/2014 01:58:07 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10022,216 EAST 57 STREET,EAST 57 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,01/20/2014 08:28:55 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 01:58:07 PM,06 MANHATTAN,MANHATTAN,993429,216154,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75996450232668,-73.96686657410686,"(40.75996450232668, -73.96686657410686)"
27075053,01/06/2014 03:05:24 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,56 MARKET STREET,MARKET STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/20/2014 02:52:08 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 01:46:31 PM,03 MANHATTAN,MANHATTAN,985839,198569,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71170264127663,-73.99426834163171,"(40.71170264127663, -73.99426834163171)"
27070815,01/06/2014 02:52:08 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,56 MARKET STREET,MARKET STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/20/2014 02:52:08 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 01:47:21 PM,03 MANHATTAN,MANHATTAN,985839,198569,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71170264127663,-73.99426834163171,"(40.71170264127663, -73.99426834163171)"
27070817,01/06/2014 12:11:26 PM,01/21/2014 01:54:50 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10027,310 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 125 STREET,WEST 126 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/20/2014 12:11:26 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",01/21/2014 01:54:50 PM,10 MANHATTAN,MANHATTAN,997444,234786,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81109928134241,-73.9523370406427,"(40.81109928134241, -73.9523370406427)"
27069580,01/06/2014 11:38:15 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10035,2133 3 AVENUE,3 AVENUE,EAST 116 STREET,EAST 117 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/20/2014 11:38:15 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/06/2014 02:21:08 PM,11 MANHATTAN,MANHATTAN,1000928,230118,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79828101845736,-73.93976278679062,"(40.79828101845736, -73.93976278679062)"
27067247,01/06/2014 01:16:32 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,116 EAST 16 STREET,EAST 16 STREET,UNION SQUARE EAST,IRVING PLACE,,,ADDRESS,NEW YORK,,N/A,Open,02/20/2014 01:16:32 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 01:45:12 PM,05 MANHATTAN,MANHATTAN,987498,207232,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73548002413766,-73.98828000653093,"(40.73548002413766, -73.98828000653093)"
27065013,01/05/2014 06:20:06 PM,01/06/2014 10:48:10 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016,603 2 AVENUE,2 AVENUE,EAST 33 STREET,EAST 34 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/19/2014 06:20:06 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,01/06/2014 10:48:10 AM,06 MANHATTAN,MANHATTAN,990821,210409,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74419825520961,-73.97628628217099,"(40.74419825520961, -73.97628628217099)"
27060031,01/05/2014 09:16:25 AM,01/21/2014 01:39:47 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10065,1238 2 AVENUE,2 AVENUE,EAST 64 STREET,EAST 65 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/19/2014 09:16:25 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 01:39:47 PM,08 MANHATTAN,MANHATTAN,994869,217723,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76426939117611,-73.96166612987373,"(40.76426939117611, -73.96166612987373)"
27058734,01/05/2014 08:07:50 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,854 7 AVENUE,7 AVENUE,WEST 54 STREET,WEST 55 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/19/2014 08:07:50 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 01:38:45 PM,05 MANHATTAN,MANHATTAN,989485,217648,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764068363050036,-73.98110206238286,"(40.764068363050036, -73.98110206238286)"
27051395,01/04/2014 02:57:35 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10025,760 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 97 STREET,WEST 98 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/18/2014 02:57:35 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/06/2014 10:30:22 AM,07 MANHATTAN,MANHATTAN,992642,228919,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79500184366357,-73.96969146401268,"(40.79500184366357, -73.96969146401268)"
27054548,01/04/2014 08:50:40 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10022,222 EAST 53 STREET,EAST 53 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,02/18/2014 08:50:40 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 01:31:16 PM,06 MANHATTAN,MANHATTAN,992918,215222,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.757406916619075,-73.96871233169303,"(40.757406916619075, -73.96871233169303)"
27047126,01/03/2014 02:47:32 PM,01/21/2014 01:21:46 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10128,1711 2 AVENUE,2 AVENUE,EAST 88 STREET,EAST 89 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/17/2014 02:47:32 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 01:21:46 PM,08 MANHATTAN,MANHATTAN,997943,223282,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77952316527784,-73.95055787368034,"(40.77952316527784, -73.95055787368034)"
